# MAGPI master source catalogue
#
# Generated 2024-08-23-16:45:12
# MAGPIID  -  unique MAGPI identifier
# segID    -  Segmentation ID, which can be matched against values in segim
# xmax     -  x position of maximum flux
# ymax     -  y position of maximum flux
# RAmax    -  Right Ascension of max flux
# Decmax   -  Declination of max flux
# z        -  Redshift. Only robust for QOP=3,4
# QOP      -  Redshift quality [4=great, 3=good, 2=possible, 1=unknown, 0=error]
# mag_rt   -  total r-band magnitude
# mag_it   -  total i-band magnitude
# R50_it   -  Approximate elliptical semi-major axis containing 50% of the flux (arcsec)
# R90_it   -  Approximate elliptical semi-major axis containing 90% of the flux (arcsec)
# axrat_it -  Axial ratio as given by min/maj
# ang_it   -  Orientation of the semi-major axis (cc from Y axis)
MAGPIID,segID,xmax,ymax,RAmax,Decmax,z,QOP,mag_it,mag_rt,R50_it,R90_it,axrat_it,ang_it
2308140242,223,140.50,242.50,345.495833,-32.796179,0.8081,3,25.687,25.555,0.617,0.930,0.931,16.87
2308141103,67,141.50,103.50,345.495767,-32.803902,1.1163,3,25.392,24.861,0.609,1.095,0.761,89.06
2308142302,167,142.50,302.50,345.495700,-32.792846,1.0056,3,26.765,26.719,0.336,0.485,0.718,18.89
2308146359,38,146.50,359.50,345.495436,-32.789679,0.9223,1,25.036,24.859,0.374,0.583,0.699,82.46
2308149350,35,149.50,350.50,345.495238,-32.790179,1.2992,1,23.916,23.684,0.625,1.077,0.707,144.86
2308151126,5,151.50,126.50,345.495106,-32.802624,0.3474,4,21.823,21.326,0.606,1.371,0.870,44.32
2308154352,54,154.50,352.50,345.494907,-32.790068,4.8894,1,25.769,25.541,0.344,0.538,0.760,99.56
2308155129,297,155.50,129.50,345.494841,-32.802457,0.3012,2,24.230,24.042,0.679,1.063,0.770,57.54
2308166074,89,166.50,74.50,345.494114,-32.805513,0.8326,3,26.318,25.560,0.355,0.621,0.918,64.43
2308168162,154,168.50,162.50,345.493982,-32.800624,0.3462,3,25.580,26.427,0.491,0.708,0.662,97.22
2308170314,206,170.50,314.50,345.493850,-32.792179,1.2000,1,27.225,26.901,0.343,0.461,0.860,30.88
2308171221,145,171.50,221.50,345.493784,-32.797346,0.2789,1,26.181,25.790,0.493,0.781,0.863,156.12
2308176236,179,176.50,236.50,345.493453,-32.796513,4.5665,1,27.693,26.651,0.327,0.466,0.880,118.72
2308181158,138,181.50,158.50,345.493123,-32.800846,0.3467,3,25.845,25.495,0.490,0.768,0.816,136.49
2308182343,109,182.50,343.50,345.493057,-32.790568,1.1198,1,25.966,25.342,0.442,0.622,0.834,126.86
2308184285,16,184.50,285.50,345.492925,-32.793790,1.0126,3,23.721,22.933,0.611,1.296,0.905,118.26
2308186140,7,186.50,140.50,345.492792,-32.801846,0.3477,4,21.463,21.361,0.953,1.911,0.765,45.01
2308187101,128,187.50,101.50,345.492726,-32.804013,0.9320,1,26.386,25.486,0.697,1.078,0.593,172.91
2308190070,44,190.50,70.50,345.492528,-32.805735,0.6503,1,25.196,25.260,0.377,0.660,0.831,98.79
2308193156,111,193.50,156.50,345.492330,-32.800957,4.5991,1,26.248,25.838,0.473,0.708,0.733,157.58
2308193161,294,193.50,161.50,345.492330,-32.800679,0.5577,1,26.525,26.277,0.598,0.849,0.490,91.34
2308194113,59,194.50,113.50,345.492264,-32.803346,1.1427,3,25.654,25.179,0.439,0.753,0.774,34.87
2308196042,3,196.50,42.50,345.492132,-32.807290,0.0001,6,20.422,19.824,0.467,1.069,0.698,88.67
2308196083,139,196.50,83.50,345.492132,-32.805013,1.3089,1,26.223,26.303,0.433,0.639,0.801,111.54
2308197154,102,197.50,154.50,345.492065,-32.801068,1.1478,3,25.634,25.030,0.576,0.972,0.958,171.25
2308198064,19,198.50,64.50,345.491999,-32.806068,0.3453,3,23.682,23.246,0.660,1.231,0.863,35.42
2308198197,2,198.50,197.50,345.491999,-32.798679,0.3469,4,18.274,17.729,1.508,5.633,0.684,106.02
2308200098,69,200.50,98.50,345.491867,-32.804179,1.1577,2,26.076,24.459,0.816,1.422,0.805,63.78
2308207056,34,207.50,56.50,345.491404,-32.806513,0.9998,3,25.269,24.610,0.404,0.783,0.857,100.99
2308209232,113,209.50,232.50,345.491272,-32.796735,0.3643,2,26.285,26.229,0.385,0.625,0.800,83.66
2308211114,37,211.50,114.50,345.491140,-32.803290,0.9997,3,24.867,23.703,0.737,1.559,0.932,16.68
2308219108,114,219.50,108.50,345.490611,-32.803624,0.4568,3,26.380,25.463,0.516,0.883,0.724,163.68
2308227056,57,227.50,56.50,345.490082,-32.806513,0.3760,1,25.230,25.112,0.526,0.826,0.675,84.46
2308227112,87,227.50,112.50,345.490083,-32.803402,0.4572,3,25.426,24.697,0.809,1.371,0.753,1.58
2308241306,108,241.50,306.50,345.489158,-32.792624,1.1218,2,25.360,25.352,0.502,0.794,0.805,157.68
2308243227,120,243.50,227.50,345.489025,-32.797013,0.3475,2,25.548,25.694,0.586,0.860,0.592,78.59
2308244064,184,244.50,64.50,345.488959,-32.806068,0.4293,1,26.370,26.164,0.417,0.608,0.932,16.32
2308246262,10,246.50,262.50,345.488827,-32.795068,1.3159,3,23.059,22.736,0.548,1.112,0.893,97.74
2308248215,6,248.50,215.50,345.488695,-32.797679,0.3483,4,21.835,21.411,0.595,1.336,0.907,17.03
2308250227,49,250.50,227.50,345.488563,-32.797013,0.3479,4,24.242,24.286,0.701,1.123,0.710,75.16
2308254223,72,254.50,223.50,345.488298,-32.797235,0.3480,3,25.943,25.965,0.318,0.473,0.769,149.02
2308255098,91,255.50,98.50,345.488232,-32.804179,0.7959,3,25.587,24.991,0.486,0.829,0.788,62.18
2308256119,76,256.50,119.50,345.488166,-32.803013,0.2847,1,24.953,24.766,0.622,1.058,0.786,122.19
2308258110,27,258.50,110.50,345.488034,-32.803513,2.0697,2,24.049,23.996,0.478,0.938,0.894,143.33
2308258220,68,258.50,220.50,345.488034,-32.797402,0.3479,3,24.561,24.687,0.723,1.215,0.594,66.34
2308262193,95,262.50,193.50,345.487769,-32.798902,0.4876,1,25.446,25.093,0.645,1.041,0.820,29.95
2308264314,29,264.50,314.50,345.487638,-32.792179,0.3477,2,24.176,23.773,0.533,1.029,0.868,179.57
2308265117,60,265.50,117.50,345.487571,-32.803124,0.7249,3,25.205,24.798,0.464,0.860,0.956,159.26
2308266046,64,266.50,46.50,345.487505,-32.807068,0.8103,1,25.170,24.849,0.543,0.902,0.834,109.16
2308268103,24,268.50,103.50,345.487373,-32.803901,0.3457,3,24.226,23.919,0.449,0.854,0.944,24.72
2308269162,40,269.50,162.50,345.487307,-32.800624,1.0121,3,25.097,24.227,0.559,1.173,0.848,7.38
2308278266,18,278.50,266.50,345.486712,-32.794846,1.1476,3,23.832,23.417,0.547,1.123,0.882,72.06
2308283344,33,283.50,344.50,345.486382,-32.790513,0.7924,1,24.228,24.305,0.427,0.762,0.844,91.89
2308289296,17,289.50,296.50,345.485985,-32.793179,1.0202,3,23.086,22.365,0.892,1.889,0.774,176.38
2308291048,180,291.50,48.50,345.485852,-32.806957,1.3008,1,25.735,25.194,0.551,0.848,0.837,118.46
2308291191,296,291.50,191.50,345.485853,-32.799013,0.9994,2,23.607,23.142,0.493,0.758,0.818,92.55
2308292149,21,292.50,149.50,345.485787,-32.801346,0.7245,3,23.977,23.269,0.569,1.104,0.819,109.56
2308295194,4,295.50,194.50,345.485588,-32.798846,0.3462,4,20.735,20.244,0.813,1.824,0.855,45.78
2308296332,39,296.50,332.50,345.485523,-32.791179,1.1492,3,24.485,24.423,0.382,0.673,0.968,146.57
2308298039,26,298.50,39.50,345.485389,-32.807457,1.2361,3,23.893,23.447,0.663,1.355,0.677,134.23
2308298264,101,298.50,264.50,345.485390,-32.794957,4.2826,2,26.190,25.252,0.489,0.835,0.844,46.03
2308299106,11,299.50,106.50,345.485324,-32.803735,0.1996,3,22.887,22.465,0.582,1.146,0.802,97.82
2308300155,198,300.50,155.50,345.485258,-32.801013,0.6330,1,29.423,26.785,0.371,0.501,0.521,16.60
2308302031,90,302.50,31.50,345.485125,-32.807901,1.2347,3,25.019,24.494,0.587,0.894,0.571,84.11
2308305329,152,305.50,329.50,345.484928,-32.791346,0.4476,1,26.929,26.137,0.361,0.549,0.746,42.25
2308310030,99,310.50,30.50,345.484596,-32.807957,0.2999,1,25.934,24.766,0.375,0.566,0.950,92.34
2308318275,80,318.50,275.50,345.484069,-32.794346,0.5450,1,24.789,25.209,0.421,0.609,0.912,126.77
2308319079,42,319.50,79.50,345.484002,-32.805235,0.9350,1,24.237,23.794,0.669,1.391,0.780,171.74
2308328078,50,328.50,78.50,345.483407,-32.805290,2.1806,2,24.545,24.383,0.488,0.918,0.821,123.46
2308330147,51,330.50,147.50,345.483275,-32.801457,1.0019,3,25.075,24.382,0.520,0.896,0.748,117.84
2308338161,56,338.50,161.50,345.482746,-32.800679,0.1512,2,24.733,24.538,0.552,0.944,0.721,121.76
2308338215,9,338.50,215.50,345.482747,-32.797679,0.6875,3,23.493,22.431,0.663,1.371,0.749,72.01
2308339153,116,339.50,153.50,345.482680,-32.801123,1.7435,2,25.312,25.020,0.572,0.901,0.768,28.13
2308340352,1,340.50,352.50,345.482615,-32.790068,-0.0000,6,18.992,18.372,0.457,0.933,0.826,29.68
2308342164,295,342.50,164.50,345.482482,-32.800512,1.1316,1,26.151,29.814,0.168,0.160,0.812,43.64
2308342194,23,342.50,194.50,345.482482,-32.798846,0.5715,2,25.052,24.067,0.368,0.728,0.949,91.73
2308344229,97,344.50,229.50,345.482350,-32.796901,0.8310,2,24.921,25.410,0.479,0.754,0.782,70.14
2308347186,100,347.50,186.50,345.482152,-32.799290,0.3183,1,26.375,26.222,0.396,0.652,0.487,84.44
2308350303,177,350.50,303.50,345.481954,-32.792790,0.6478,2,25.646,25.566,0.478,0.721,0.790,87.50
2308351151,62,351.50,151.50,345.481887,-32.801234,1.0008,2,25.654,26.037,0.302,0.376,0.662,109.14
2308356275,30,356.50,275.50,345.481557,-32.794346,1.4052,3,24.170,24.220,0.470,0.767,0.825,132.77
2308358143,25,358.50,143.50,345.481424,-32.801679,1.0082,2,23.350,22.927,0.619,0.987,0.881,83.32
2308371084,53,371.50,84.50,345.480565,-32.804957,3.3111,1,24.489,23.673,0.586,0.992,0.749,99.90
2309025084,58,25.50,84.50,346.286744,-30.126990,3.3430,2,24.336,23.590,0.813,1.298,0.759,131.19
2309041217,23,41.50,217.50,346.285715,-30.119601,0.4715,1,23.932,23.880,0.396,0.717,0.904,175.24
2309043283,84,43.50,283.50,346.285586,-30.115934,1.2091,2,24.602,24.100,0.761,1.210,0.738,22.60
2309059176,43,59.50,176.50,346.284559,-30.121879,1.0603,2,25.430,24.679,0.411,0.769,0.923,169.11
2309069300,115,69.50,300.50,346.283917,-30.114990,0.9333,1,nan,27.322,0.245,0.251,0.845,178.94
2309071349,62,71.50,349.50,346.283788,-30.112268,0.7126,1,23.995,23.444,0.994,1.574,0.653,12.06
2309074164,89,74.50,164.50,346.283596,-30.122545,1.0605,3,25.934,25.645,0.407,0.640,0.905,92.28
2309076088,130,76.50,88.50,346.283468,-30.126768,0.8205,3,26.154,25.914,0.372,0.543,0.773,75.51
2309077071,103,77.50,71.50,346.283404,-30.127712,1.0367,2,24.846,24.673,0.778,1.132,0.480,118.88
2309082349,17,82.50,349.50,346.283081,-30.112268,1.2099,3,22.835,22.242,0.610,1.318,0.894,114.30
2309084060,128,84.50,60.50,346.282954,-30.128323,1.1951,2,25.924,25.860,0.385,0.571,0.987,145.31
2309084103,146,84.50,103.50,346.282954,-30.125934,0.3554,2,25.902,26.184,0.350,0.489,0.922,158.78
2309085285,40,85.50,285.50,346.282889,-30.115823,0.7286,1,23.558,23.292,0.725,1.326,0.906,177.00
2309092194,29,92.50,194.50,346.282440,-30.120879,0.3253,3,24.232,24.012,0.520,1.017,0.881,41.00
2309094097,37,94.50,97.50,346.282312,-30.126268,0.7004,4,24.733,24.228,0.414,0.750,0.931,139.76
2309104054,4,104.50,54.50,346.281670,-30.128657,0.0000,6,20.622,20.532,0.548,1.389,0.705,13.86
2309109201,55,109.50,201.50,346.281348,-30.120490,0.3309,1,24.909,24.973,0.479,0.839,0.733,35.27
2309115143,64,115.50,143.50,346.280963,-30.123712,0.9870,3,25.471,24.759,0.519,0.882,0.783,139.98
2309116334,78,116.50,334.50,346.280898,-30.113101,1.2054,3,24.938,25.741,0.322,0.439,0.932,138.80
2309117327,66,117.50,327.50,346.280834,-30.113490,1.2093,2,23.851,25.949,0.321,0.461,0.656,99.18
2309119276,145,119.50,276.50,346.280705,-30.116323,0.4523,1,27.628,30.029,0.158,0.148,0.878,92.35
2309120294,90,120.50,294.50,346.280641,-30.115323,0.5036,3,25.216,24.971,0.559,0.886,0.548,6.96
2309123242,92,123.50,242.50,346.280449,-30.118212,0.3411,1,26.473,26.027,0.375,0.584,0.877,35.11
2309125149,109,125.50,149.50,346.280320,-30.123379,0.4459,2,25.501,26.707,0.310,0.434,0.723,74.82
2309126235,75,126.50,235.50,346.280256,-30.118601,1.3804,2,24.989,24.916,0.521,0.874,0.904,163.41
2309126293,76,126.50,293.50,346.280256,-30.115379,0.5036,3,25.960,25.703,0.351,0.535,0.973,96.41
2309127070,7,127.50,70.50,346.280192,-30.127768,0.1559,4,20.931,20.664,0.816,1.688,0.830,174.13
2309129187,44,129.50,187.50,346.280063,-30.121268,0.4595,3,25.103,24.987,0.420,0.728,0.847,57.15
2309139251,41,139.50,251.50,346.279421,-30.117712,0.4476,3,24.390,24.204,0.615,1.010,0.767,74.69
2309140124,116,140.50,124.50,346.279357,-30.124768,0.2935,2,25.836,27.090,0.251,0.394,0.820,125.04
2309142114,38,142.50,114.50,346.279229,-30.125323,0.6318,3,23.650,23.283,0.916,1.684,0.580,119.83
2309145246,50,145.50,246.50,346.279036,-30.117990,0.4476,3,25.254,24.766,0.385,0.641,0.873,109.80
2309150182,35,150.50,182.50,346.278715,-30.121546,1.0322,3,24.316,23.767,0.607,1.083,0.858,138.18
2309154261,73,154.50,261.50,346.278458,-30.117157,1.0139,3,25.548,25.405,0.519,0.897,0.817,52.28
2309155245,81,155.50,245.50,346.278393,-30.118046,0.3755,1,25.695,25.421,0.435,0.730,0.851,131.59
2309156081,124,156.50,81.50,346.278329,-30.127157,0.9983,2,26.068,25.418,0.520,0.865,0.864,152.18
2309157322,52,157.50,322.50,346.278265,-30.113768,1.2076,3,24.264,23.972,0.731,1.353,0.760,103.21
2309160103,5,160.50,103.50,346.278072,-30.125934,0.3255,4,20.487,19.972,0.804,1.944,0.908,56.19
2309162292,68,162.50,292.50,346.277944,-30.115434,0.4880,1,26.081,25.368,0.496,0.761,0.649,150.78
2309173114,71,173.50,114.50,346.277237,-30.125323,0.3016,1,25.030,24.954,0.599,1.005,0.796,40.02
2309175186,16,175.50,186.50,346.277109,-30.121323,0.4881,3,23.124,22.737,0.593,1.010,0.891,68.48
2309183169,1,183.50,169.50,346.276595,-30.122268,0.1563,4,18.063,17.715,1.600,3.485,0.838,94.80
2309183206,254,183.50,206.50,346.276595,-30.120212,0.3255,3,22.817,22.255,0.622,1.041,0.814,38.65
2309186295,39,186.50,295.50,346.276402,-30.115268,1.1458,2,24.896,24.587,0.451,0.804,0.900,103.46
2309187077,51,187.50,77.50,346.276338,-30.127379,0.6200,1,23.859,23.556,0.842,1.353,0.824,69.29
2309188231,24,188.50,231.50,346.276274,-30.118823,0.6719,3,24.068,23.354,0.664,1.592,0.819,133.81
2309188273,56,188.50,273.50,346.276274,-30.116490,1.0141,3,25.182,24.116,0.784,1.479,0.839,68.32
2309192209,6,192.50,209.50,346.276017,-30.120046,-0.0000,6,21.786,21.451,0.683,1.364,0.636,29.51
2309194210,257,194.50,210.50,346.275888,-30.119990,0.3257,2,23.309,22.871,0.693,1.077,0.824,107.79
2309195086,18,195.50,86.50,346.275824,-30.126879,0.5625,3,23.735,22.907,0.555,1.070,0.847,167.68
2309197284,253,197.50,284.50,346.275696,-30.115879,0.7921,2,nan,25.825,0.616,0.900,0.762,60.24
2309198195,2,198.50,195.50,346.275632,-30.120823,0.3259,4,19.514,18.920,1.280,3.508,0.732,73.41
2309199340,94,199.50,340.50,346.275567,-30.112768,0.8736,1,26.394,25.557,0.462,0.706,0.889,115.31
2309203123,119,203.50,123.50,346.275310,-30.124823,0.7919,1,26.310,25.372,0.616,0.942,0.881,43.32
2309207295,140,207.50,295.50,346.275054,-30.115268,0.3610,1,25.909,25.858,0.682,0.983,0.571,44.87
2309213302,59,213.50,302.50,346.274668,-30.114879,1.0332,2,26.138,25.240,0.418,0.696,0.870,49.73
2309214237,172,214.50,237.50,346.274604,-30.118490,1.1950,3,26.343,26.224,0.511,0.741,0.790,62.06
2309215353,28,215.50,353.50,346.274540,-30.112046,0.8501,3,23.804,23.192,0.701,1.134,0.622,102.35
2309219268,49,219.50,268.50,346.274283,-30.116768,1.1942,3,24.732,24.551,0.524,0.924,0.960,161.72
2309222250,33,222.50,250.50,346.274090,-30.117768,0.7924,1,24.518,24.212,0.471,0.807,0.882,85.37
2309224347,21,224.50,347.50,346.273962,-30.112379,0.6999,3,23.890,22.667,0.664,1.247,0.731,118.13
2309228210,185,228.50,210.50,346.273705,-30.119990,0.6683,1,26.449,26.580,0.449,0.651,0.696,35.09
2309228222,111,228.50,222.50,346.273705,-30.119323,0.3270,1,26.661,26.471,0.443,0.656,0.683,44.34
2309228355,255,228.50,355.50,346.273705,-30.111934,0.6112,1,24.294,23.346,0.986,1.553,0.645,60.14
2309231082,3,231.50,82.50,346.273512,-30.127101,0.3257,4,20.129,19.549,0.870,2.278,0.741,33.66
2309235141,86,235.50,141.50,346.273255,-30.123823,1.1575,1,25.731,25.257,0.438,0.731,0.936,4.14
2309238302,63,238.50,302.50,346.273063,-30.114879,0.7614,2,24.790,24.109,0.775,1.310,0.798,32.96
2309242135,32,242.50,135.50,346.272805,-30.124157,0.3255,3,23.837,23.460,0.642,1.249,0.887,56.80
2309249312,67,249.50,312.50,346.272356,-30.114323,0.6915,1,25.069,25.077,0.573,0.985,0.574,125.36
2309254295,48,254.50,295.50,346.272035,-30.115268,0.9253,3,24.901,24.200,0.527,0.939,0.898,82.30
2309259168,85,259.50,168.50,346.271714,-30.122323,0.8116,1,26.103,25.816,0.374,0.575,0.969,157.96
2309262083,34,262.50,83.50,346.271521,-30.127046,1.3223,3,24.398,23.723,0.461,0.838,0.917,74.77
2309263298,102,263.50,298.50,346.271457,-30.115101,0.4592,3,25.722,25.489,0.443,0.684,0.829,29.99
2309264152,163,264.50,152.50,346.271392,-30.123212,0.4476,2,25.750,25.134,0.724,1.108,0.731,121.02
2309267329,42,267.50,329.50,346.271200,-30.113379,0.3197,2,24.383,24.391,0.549,0.847,0.717,97.85
2309269117,36,269.50,117.50,346.271071,-30.125157,0.8204,3,23.980,23.555,0.729,1.324,0.677,86.04
2309276198,26,276.50,198.50,346.270622,-30.120657,1.3323,3,23.762,23.594,0.623,1.193,0.643,5.30
2309278133,10,278.50,133.50,346.270493,-30.124268,0.4481,4,21.609,20.904,0.757,1.830,0.884,31.59
2309282081,57,282.50,81.50,346.270236,-30.127157,0.4484,3,23.750,23.165,0.933,1.921,0.905,113.15
2309282208,45,282.50,208.50,346.270236,-30.120101,6.6212,2,25.066,24.748,0.441,0.784,0.920,97.47
2309283076,70,283.50,76.50,346.270172,-30.127434,0.3278,3,24.248,23.873,0.736,1.314,0.698,146.19
2309287234,100,287.50,234.50,346.269915,-30.118657,0.6820,3,26.248,25.497,0.551,0.887,0.836,65.31
2309288125,97,288.50,125.50,346.269851,-30.124712,0.8885,1,25.288,24.826,0.554,0.872,0.634,0.71
2309290163,11,290.50,163.50,346.269722,-30.122601,0.4494,4,21.866,21.246,0.723,1.389,0.855,52.73
2309292188,53,292.50,188.50,346.269594,-30.121212,0.3959,3,24.266,23.893,0.778,1.479,0.736,169.76
2309293038,19,293.50,38.50,346.269529,-30.129545,0.3264,3,22.322,21.894,0.819,2.114,0.796,166.35
2309293221,106,293.50,221.50,346.269530,-30.119379,3.2667,1,25.813,25.768,0.526,0.876,0.653,164.01
2309294155,22,294.50,155.50,346.269466,-30.123045,0.5848,3,23.251,22.295,0.653,1.071,0.719,127.19
2309294240,168,294.50,240.50,346.269466,-30.118323,0.4047,1,26.248,26.389,0.471,0.729,0.594,66.01
2309295327,12,295.50,327.50,346.269402,-30.113490,0.9260,4,22.270,21.112,0.747,1.637,0.760,177.32
2309297295,133,297.50,295.50,346.269273,-30.115268,1.2114,2,27.484,26.562,0.378,0.549,0.766,14.16
2309298132,8,298.50,132.50,346.269209,-30.124323,0.4484,4,21.696,21.000,0.627,1.606,0.833,132.27
2309303037,107,303.50,37.50,346.268887,-30.129601,0.3884,1,24.625,24.482,0.534,0.818,0.826,82.41
2309305110,20,305.50,110.50,346.268759,-30.125545,0.4485,4,22.660,22.423,0.581,1.511,0.878,174.31
2309305158,14,305.50,158.50,346.268759,-30.122879,0.5859,4,21.850,21.060,0.798,1.427,0.874,106.96
2309307309,46,307.50,309.50,346.268631,-30.114490,0.4591,4,24.394,24.174,0.461,0.815,0.864,96.63
2309317095,30,317.50,95.50,346.267988,-30.126379,0.4492,4,22.862,22.608,0.668,1.411,0.865,1.60
2309317127,47,317.50,127.50,346.267988,-30.124601,1.0346,2,24.690,23.728,0.537,1.122,0.843,53.35
2309317158,114,317.50,158.50,346.267988,-30.122879,0.6265,3,24.046,24.358,0.897,1.390,0.662,154.86
2309323250,54,323.50,250.50,346.267603,-30.117768,0.6626,1,24.829,24.881,0.484,0.872,0.772,71.21
2309324137,177,324.50,137.50,346.267539,-30.124045,1.1012,2,24.530,24.718,0.806,1.239,0.718,42.57
2309325266,27,325.50,266.50,346.267475,-30.116879,1.2058,3,23.326,23.185,0.628,1.048,0.755,93.25
2309327281,148,327.50,281.50,346.267347,-30.116045,0.8070,1,25.951,25.278,0.499,0.786,0.896,178.05
2309335328,25,335.50,328.50,346.266833,-30.113434,1.0206,3,22.933,22.585,0.607,1.005,0.918,95.21
2309338198,15,338.50,198.50,346.266640,-30.120656,0.0001,6,23.769,21.993,0.463,0.949,0.834,53.75
2309341200,256,341.50,200.50,346.266447,-30.120545,0.3766,3,23.810,23.295,0.682,1.282,0.809,51.91
2309354248,60,354.50,248.50,346.265612,-30.117879,0.3634,2,25.379,25.209,0.409,0.610,0.858,54.29
2310025075,51,25.50,75.50,348.314630,-34.021300,0.4273,1,24.796,24.253,0.489,0.848,0.867,101.67
2310028168,74,28.50,168.50,348.314428,-34.016133,0.3668,1,26.812,26.443,0.302,0.462,0.590,88.92
2310032098,144,32.50,98.50,348.314160,-34.020022,0.4252,1,24.942,25.726,0.375,0.540,0.947,166.08
2310034192,67,34.50,192.50,348.314025,-34.014800,3.7893,1,25.969,25.459,0.492,0.812,0.669,112.15
2310037140,6,37.50,140.50,348.313825,-34.017689,0.3409,4,20.283,19.850,0.597,1.486,0.761,52.78
2310043149,54,43.50,149.50,348.313423,-34.017189,0.3437,3,25.309,24.854,0.521,0.902,0.841,74.79
2310043324,1,43.50,324.50,348.313421,-34.007467,-0.0001,6,15.927,15.623,0.398,1.097,0.852,140.82
2310057078,55,57.50,78.50,348.312485,-34.021133,0.2014,3,23.945,23.782,0.721,1.213,0.709,79.03
2310057133,18,57.50,133.50,348.312484,-34.018078,0.7447,4,22.560,21.805,0.754,1.644,0.701,158.15
2310060206,27,60.50,206.50,348.312283,-34.014022,1.4768,3,24.505,23.515,0.548,1.359,0.771,102.16
2310066124,43,66.50,124.50,348.311881,-34.018578,0.8196,3,24.460,23.625,0.648,1.184,0.676,158.05
2310066233,30,66.50,233.50,348.311880,-34.012522,1.4705,3,24.234,24.066,0.562,1.108,0.599,116.80
2310068287,72,68.50,287.50,348.311746,-34.009522,0.4026,1,25.410,25.848,0.350,0.534,0.889,56.43
2310076213,23,76.50,213.50,348.311210,-34.013633,0.6033,4,22.712,22.389,0.608,1.296,0.932,11.58
2310077258,38,77.50,258.50,348.311143,-34.011133,1.4792,3,24.185,23.935,0.477,0.897,0.856,57.82
2310081129,91,81.50,129.50,348.310876,-34.018300,0.6200,1,26.000,25.585,0.525,0.904,0.801,58.92
2310084151,85,84.50,151.50,348.310674,-34.017078,0.9326,3,26.894,25.197,0.534,0.958,0.868,160.87
2310091065,33,91.50,65.50,348.310206,-34.021856,0.2015,3,23.983,23.578,0.573,1.220,0.743,77.37
2310096194,73,96.50,194.50,348.309870,-34.014689,0.6584,1,26.726,25.059,0.748,1.235,0.852,81.15
2310097210,64,97.50,210.50,348.309803,-34.013800,1.4748,2,25.809,25.227,0.561,1.008,0.673,151.04
2310102312,36,102.50,312.50,348.309467,-34.008133,1.3138,3,24.021,23.687,0.549,1.168,0.823,38.98
2310103108,59,103.50,108.50,348.309401,-34.019467,1.4748,2,25.251,24.913,0.494,0.802,0.779,174.23
2310110250,115,110.50,250.50,348.308931,-34.011578,0.4442,1,25.470,24.977,0.823,1.292,0.906,36.51
2310111294,78,111.50,294.50,348.308864,-34.009134,1.2027,2,25.961,24.784,0.878,1.502,0.736,111.08
2310112107,40,112.50,107.50,348.308798,-34.019522,0.7075,3,24.186,23.854,0.561,0.920,0.709,100.90
2310118156,49,118.50,156.50,348.308396,-34.016800,0.3403,3,25.545,25.625,0.365,0.606,0.702,103.21
2310120109,29,120.50,109.50,348.308262,-34.019411,0.1793,3,23.082,22.890,1.027,1.638,0.443,60.39
2310120262,84,120.50,262.50,348.308261,-34.010911,0.8904,1,25.608,25.208,0.696,1.154,0.701,69.88
2310120278,93,120.50,278.50,348.308261,-34.010022,0.4005,1,25.037,24.247,1.242,2.012,0.635,87.88
2310124326,109,124.50,326.50,348.307993,-34.007356,0.6989,1,25.671,25.765,0.405,0.647,0.776,53.54
2310128106,28,128.50,106.50,348.307725,-34.019578,1.7041,2,24.142,23.966,0.485,0.886,0.825,151.40
2310130242,53,130.50,242.50,348.307591,-34.012022,0.4566,1,25.607,25.657,0.353,0.649,0.945,139.87
2310133319,80,133.50,319.50,348.307390,-34.007745,0.6123,2,26.622,25.636,0.426,0.751,0.637,142.09
2310134169,108,134.50,169.50,348.307323,-34.016078,0.7382,1,26.757,27.301,0.261,0.360,0.828,11.52
2310137110,22,137.50,110.50,348.307122,-34.019356,0.2833,4,23.242,23.063,0.517,1.069,0.740,74.58
2310137255,111,137.50,255.50,348.307122,-34.011300,3.7811,1,25.556,25.451,0.557,0.896,0.905,25.59
